,SalePrice,age,FullBath,HalfBath,BedroomAbvGr,YrSold,Top5,LotArea,YearBuilt,GrLivArea,GarageArea,FancyHouse,TallHouse,LessDense,GarageCars,TotalBsmtSF,exterior,aircon,kitQ,BFT,OverallCond,OverallQual,ABNORMAL
1042,196000,5,2,0,1,2009,1,5381,2005,1306,624,0,0,1,2,1306,2,1,0,0,5,6,0
1043,262280,20,2,1,4,2008,0,11839,1990,2329,514,1,1,1,2,1475,0,1,0,1,5,7,0
1044,278000,29,2,1,4,2009,0,9600,1981,2524,542,1,0,1,2,2524,0,1,0,0,5,8,0
1045,139600,55,2,0,4,2009,0,13680,1955,1733,452,1,0,1,2,0,0,1,0,0,5,3,0
1046,556581,5,3,1,4,2006,1,16056,2005,2868,716,1,1,1,3,1992,1,1,1,1,5,9,0
1047,145000,16,1,0,3,2008,0,9245,1994,990,672,1,0,1,2,990,2,1,0,1,5,5,0
1048,115000,50,1,0,3,2009,0,21750,1960,1771,336,1,0,1,2,0,0,1,0,0,4,5,0
1049,84900,64,1,0,2,2010,0,11100,1946,930,308,1,0,1,1,0,0,1,0,0,7,4,1
1050,176485,3,2,0,3,2007,0,8993,2007,1302,436,1,0,1,2,1302,2,1,0,0,5,7,0
1051,200141,3,2,0,3,2007,0,11175,2007,1316,440,1,0,1,2,1316,2,1,0,0,5,7,0
1052,165000,46,1,1,4,2007,0,9500,1964,1977,540,1,1,1,2,816,2,1,0,0,6,6,0
1053,144500,53,1,0,4,2010,0,8562,1957,1526,364,1,0,1,1,1216,0,1,0,0,6,5,0
1054,255000,8,2,1,3,2006,0,11367,2002,1989,586,1,1,1,2,1065,2,1,0,1,5,8,0
1055,180000,34,2,0,3,2008,0,11361,1976,1523,478,1,0,1,2,1193,0,1,0,0,5,6,1
1056,185850,5,2,0,2,2006,1,7052,2005,1364,484,1,0,1,2,1364,2,1,0,1,5,7,0
1057,248000,16,2,1,3,2009,1,29959,1994,1850,467,1,1,1,2,973,0,1,0,1,6,7,0
1058,335000,2,2,1,3,2009,1,11308,2008,2184,836,1,1,1,3,1104,2,1,1,1,5,9,0
1059,220000,78,1,1,3,2007,0,11275,1932,1991,432,1,0,1,2,854,0,1,0,0,7,6,0
1060,213500,9,2,0,2,2010,1,4920,2001,1338,582,1,0,1,2,1338,1,1,0,1,5,8,0
1062,90000,110,2,0,5,2007,0,13600,1900,2337,560,0,1,0,2,662,0,0,0,0,5,5,0
1063,110500,85,1,0,2,2006,0,6000,1925,1103,440,1,0,0,2,1103,0,1,0,0,6,6,0
1064,154000,44,1,1,3,2009,0,11000,1966,1154,480,1,0,1,2,1154,0,1,0,0,6,5,0
1065,328000,14,2,1,3,2010,0,14000,1996,2260,533,1,1,1,2,1306,0,1,0,1,5,7,0
1066,178000,17,2,1,3,2009,0,7837,1993,1571,380,1,1,1,2,799,2,1,0,0,7,6,0
1067,167900,46,1,1,4,2008,0,9760,1964,1611,442,1,1,1,2,780,0,1,0,1,6,6,0
1068,151400,37,2,1,5,2006,0,3964,1973,2521,576,1,1,0,2,942,1,1,0,0,4,6,0
1069,135000,61,1,0,2,2007,0,9600,1949,893,576,1,0,1,2,845,0,1,0,0,7,5,0
1070,135000,54,1,0,3,2007,0,10152,1956,1048,286,1,0,1,1,1048,0,1,0,0,5,5,0
1071,154000,42,1,1,4,2009,0,11700,1968,1556,441,1,1,1,2,727,0,1,0,0,6,6,0
1072,91500,62,1,0,4,2006,0,7585,1948,1456,280,1,0,1,1,810,0,1,0,0,3,5,0
1073,159500,33,1,1,3,2009,0,7950,1977,1426,440,1,1,1,2,690,0,1,0,0,6,6,0
1074,194000,4,2,0,2,2007,0,8556,2006,1240,826,1,0,1,3,1240,2,1,0,0,5,7,0
1075,219500,70,1,1,3,2007,0,13125,1940,1740,240,1,1,1,1,800,0,1,0,0,6,7,0
1076,170000,74,2,0,3,2006,0,10800,1936,1466,566,1,0,1,2,796,0,1,0,0,8,5,0
1077,138800,41,1,0,3,2006,0,15870,1969,1096,299,1,0,1,1,1096,2,1,0,0,5,5,1
1078,155900,6,1,0,1,2006,0,4435,2004,848,420,1,0,0,2,848,2,1,0,1,5,6,0
1079,126000,16,1,0,3,2007,0,8775,1994,990,299,1,0,1,1,990,2,1,0,1,5,5,0
1080,145000,39,2,0,3,2008,0,11040,1971,1258,528,1,0,1,2,1258,2,1,0,0,7,6,1
1081,133000,47,1,1,3,2010,0,7500,1963,1040,308,1,0,1,1,1040,0,1,0,0,5,5,0
1082,192000,8,2,0,3,2007,0,8749,2002,1459,527,1,0,1,2,1459,2,1,0,0,5,7,0
1083,160000,46,1,0,3,2006,0,8800,1964,1251,461,1,0,1,1,1251,0,1,0,0,6,6,0
1084,187500,15,2,1,3,2006,0,13031,1995,1498,409,1,1,1,2,691,0,1,0,0,5,6,0
1085,147000,18,1,0,2,2010,0,9069,1992,996,564,1,0,1,2,936,0,1,0,1,6,6,0
1086,83500,37,1,1,3,2010,0,1974,1973,1092,286,1,1,0,1,546,1,1,0,0,5,4,0
1087,252000,5,2,1,3,2009,0,10574,2005,1953,1043,1,1,1,3,1082,2,1,0,0,5,8,0
1088,137500,6,2,0,3,2006,0,2522,2004,1709,380,0,1,0,2,970,2,1,0,0,5,7,0
1089,197000,5,1,1,1,2006,0,3316,2005,1247,550,1,0,1,2,1247,0,1,0,1,5,8,0
1090,92900,60,2,0,2,2009,0,8544,1950,1040,400,0,0,1,2,0,0,0,0,0,4,3,0
1091,160000,11,2,1,2,2008,0,2160,1999,1252,462,0,1,1,2,600,0,1,0,0,5,7,0
1092,136500,85,2,0,4,2008,0,8400,1925,1694,576,1,0,1,2,1181,0,1,0,0,5,6,0
1093,146000,45,1,1,1,2006,0,9230,1965,1200,884,1,0,1,2,864,0,1,0,1,8,5,0
1094,129000,54,1,0,2,2010,0,5868,1956,936,308,1,0,1,1,936,0,1,0,0,7,5,0
1095,176432,4,2,0,3,2007,0,9317,2006,1314,440,1,0,1,2,1314,2,1,0,1,5,6,0
1096,127000,96,1,1,3,2007,0,6882,1914,1355,0,1,1,0,0,684,0,1,0,0,7,6,0
1097,170000,24,1,1,2,2007,1,3696,1986,1088,461,1,0,1,2,1074,0,1,0,0,5,8,0
1098,128000,74,1,0,3,2009,0,6000,1936,1324,240,1,0,0,1,672,0,1,0,0,6,4,0
1099,157000,32,2,0,3,2009,0,11880,1978,1601,478,1,0,1,2,1271,0,1,0,0,5,7,1
1100,60000,90,1,0,1,2009,0,8400,1920,438,246,1,0,1,1,290,0,0,0,0,5,2,0
1101,119500,39,1,0,3,2007,0,9758,1971,950,280,1,0,1,1,950,0,1,0,0,5,5,0
1102,135000,50,1,0,2,2007,0,7000,1960,1134,254,1,0,1,1,1010,0,1,0,0,7,5,0
1103,159500,51,1,0,3,2006,0,8910,1959,1194,539,1,0,1,2,655,0,1,0,0,6,6,0
1104,106000,40,2,1,3,2007,0,2016,1970,1302,440,1,1,0,2,630,0,1,0,0,5,5,0
1105,325000,16,2,1,3,2010,1,12256,1994,2622,712,1,1,1,2,1463,0,1,0,1,5,8,0
1106,179900,20,2,0,3,2007,0,10357,1990,1442,719,1,0,1,2,910,0,1,0,1,5,7,0
1107,274725,4,2,1,3,2006,0,23257,2006,2021,422,1,1,1,2,868,2,1,0,0,5,7,0
1108,181000,10,2,1,3,2007,0,8063,2000,1690,463,1,1,1,2,924,2,1,0,0,5,6,1
1109,280000,6,2,0,3,2009,1,11362,2004,1836,862,1,0,1,3,1836,0,1,0,1,5,8,0
1110,188000,15,2,1,3,2008,0,8000,1995,1658,431,1,1,1,2,773,0,1,0,1,5,6,0
1111,205000,34,2,1,4,2008,0,10480,1976,1964,483,1,1,1,2,803,0,1,0,0,6,7,0
1112,129900,53,1,0,2,2006,0,7100,1957,816,308,1,0,1,1,816,0,1,0,1,7,5,0
1113,134500,57,1,0,2,2007,0,8923,1953,1008,240,1,0,1,1,1008,0,1,0,0,7,5,0
1114,117000,56,1,0,2,2006,0,5400,1954,833,326,1,0,1,1,833,0,1,0,0,7,5,0
1115,318000,3,2,0,3,2007,1,12085,2007,1734,928,1,0,1,3,1734,2,1,1,1,5,8,0
1116,184100,8,2,1,3,2009,0,7750,2002,1419,527,1,0,1,2,408,2,1,0,1,5,8,0
1117,130000,43,1,0,3,2008,0,9764,1967,894,450,1,0,1,2,894,2,1,0,0,7,5,0
1118,140000,52,1,0,3,2008,0,13825,1958,1601,300,1,0,1,1,533,0,1,0,0,6,5,0
1119,133700,51,1,0,3,2006,0,7560,1959,1040,286,1,0,1,1,1040,0,1,0,0,5,5,0
1120,118400,90,1,0,2,2007,0,8263,1920,1012,308,1,0,0,1,1012,0,1,0,0,5,6,0
1121,212900,5,2,0,3,2006,0,10084,2005,1552,782,1,0,1,3,1552,2,1,0,1,5,7,0
1122,112000,54,1,0,3,2009,0,8926,1956,960,288,1,0,1,1,672,0,1,0,0,3,4,1
1123,118000,63,1,0,2,2009,0,9405,1947,698,0,1,0,1,0,698,2,1,0,0,9,5,0
1124,163900,18,2,1,3,2007,0,9125,1992,1482,392,1,0,1,2,384,0,1,0,0,5,7,0
1125,115000,55,1,0,2,2009,0,10434,1955,1005,672,1,0,1,2,1005,0,1,0,0,5,4,0
1126,174000,3,2,0,2,2009,0,3684,2007,1555,660,1,0,1,3,1373,2,1,0,0,5,7,0
1127,259000,6,2,0,3,2007,0,14572,2004,1530,630,1,0,1,3,1530,2,1,0,1,5,7,0
1128,215000,6,2,1,4,2007,0,11796,2004,1959,434,1,1,1,2,847,2,1,0,0,5,7,0
1129,140000,30,1,0,2,2007,0,7200,1980,936,672,0,0,0,2,936,0,1,0,1,5,5,0
1130,135000,82,2,0,4,2009,0,7804,1928,1981,576,1,0,1,2,1122,0,1,0,0,3,4,0
1131,93500,19,1,0,3,2007,0,10712,1991,974,0,1,0,1,0,974,0,1,0,0,5,5,1
1132,117500,130,2,0,5,2007,0,9900,1880,2210,205,1,1,0,1,1008,0,1,0,0,4,6,0
1133,239500,15,2,1,3,2009,0,9828,1995,2020,466,1,1,1,2,1128,2,1,0,1,5,8,0
1134,169000,13,2,1,3,2007,0,8773,1997,1600,460,1,1,1,2,916,2,1,0,0,5,6,0
1135,102000,84,1,0,2,2007,0,6180,1926,986,180,1,0,0,1,960,0,0,0,0,5,6,0
1136,119000,60,1,0,3,2008,0,9600,1950,1252,288,1,0,1,1,1032,2,1,0,0,5,6,1
1137,94000,135,1,0,2,2010,0,6342,1875,1020,0,1,0,1,0,780,2,0,0,0,8,5,0
1138,196000,33,2,0,2,2009,0,9819,1977,1567,714,1,0,1,2,1567,0,1,0,0,5,6,0
1139,144000,90,1,0,3,2007,0,8731,1920,1167,495,1,0,1,2,915,0,1,0,0,5,5,0
1140,139000,59,1,0,2,2008,0,7350,1951,952,840,1,0,1,2,952,0,1,0,0,7,5,1
1141,197500,34,2,1,4,2009,0,10304,1976,1868,484,1,1,1,2,780,0,1,0,0,7,5,0
1142,424870,4,3,0,4,2007,0,9965,2006,2828,1052,1,1,1,3,1466,2,1,0,1,5,8,0
1143,80000,51,1,0,3,2008,0,9000,1959,1006,0,1,0,1,0,1006,0,1,0,1,3,5,0
1144,80000,69,1,0,2,2010,0,12180,1941,924,280,0,0,1,1,672,0,0,0,0,4,4,0
1145,149000,82,1,0,3,2006,0,6240,1928,1576,225,1,0,0,1,1042,0,1,0,0,6,5,0
1146,180000,25,2,0,3,2006,0,11200,1985,1298,403,1,0,1,2,1298,0,1,0,1,5,6,0
1147,174500,69,1,1,3,2009,0,12000,1941,1564,234,1,1,1,1,704,0,1,0,0,7,7,0
1148,116900,84,1,0,2,2008,0,5700,1926,1111,288,1,0,0,1,572,0,1,0,0,7,7,0
1149,143000,90,1,0,3,2009,0,9000,1920,1482,324,1,1,0,2,650,2,1,0,0,9,7,0
1150,124000,60,1,0,2,2007,0,8280,1950,932,306,1,0,1,1,932,0,1,0,0,5,6,0
1151,149900,51,1,1,3,2006,0,17755,1959,1466,528,1,0,1,2,1466,0,1,0,0,4,5,0
1152,230000,54,1,0,2,2006,0,14115,1956,1811,470,1,0,1,2,1073,0,1,1,0,7,6,1
1153,120500,80,1,0,2,2008,0,5890,1930,816,432,1,0,0,1,816,0,1,0,0,8,6,0
1154,201800,45,1,2,4,2008,0,13700,1965,1820,492,1,1,1,2,864,2,1,0,0,6,7,0
1155,218000,34,2,0,3,2007,1,10768,1976,1437,528,1,0,1,2,1437,1,1,0,0,8,5,0
1156,179900,45,2,0,3,2008,0,9350,1965,1265,502,1,0,1,2,1219,0,1,0,0,8,5,0
1157,230000,3,2,0,2,2009,1,5001,2007,1314,626,0,0,1,2,1314,2,1,0,1,5,7,0
1158,235128,3,2,0,3,2008,0,11932,2007,1580,830,1,0,1,3,1580,2,1,0,0,5,8,0
1159,185000,36,2,1,4,2008,0,9120,1974,1876,540,1,1,1,2,901,0,1,0,0,6,6,0
1160,146000,32,2,1,3,2010,0,2280,1978,1456,440,0,1,1,2,855,0,1,0,0,5,6,0
1161,224000,56,1,0,3,2008,0,14778,1954,1640,924,1,0,1,2,1296,0,1,0,0,7,6,0
1162,129000,42,1,0,3,2007,0,8724,1968,894,450,1,0,1,2,894,2,1,0,0,5,5,0
1163,108959,41,0,2,0,2008,0,12900,1969,1258,400,0,0,1,2,1198,0,1,0,1,4,4,0
1164,194000,32,1,1,2,2007,1,16157,1978,1432,588,1,0,1,2,1360,1,1,0,0,7,5,0
1165,233170,1,2,0,3,2009,1,9541,2009,1502,644,1,0,1,2,1502,2,1,0,0,5,7,0
1166,245350,2,2,0,3,2010,0,10475,2008,1694,776,1,0,1,3,1694,2,1,0,0,5,8,0
1167,173000,10,2,1,3,2006,0,10852,2000,1671,472,1,1,1,2,959,2,1,0,1,5,6,0
1168,235000,75,2,0,4,2008,0,13728,1935,2108,540,1,1,1,2,1127,0,1,0,0,7,6,0
1169,625000,15,3,1,4,2006,1,35760,1995,3627,807,1,1,1,3,1930,0,1,0,1,5,10,0
1170,171000,33,1,0,3,2008,0,9880,1977,1118,358,1,0,1,1,1096,0,1,0,0,6,6,0
1171,163000,52,1,0,3,2008,0,9120,1958,1261,433,1,0,1,2,1261,0,1,0,0,6,6,0
1172,171900,4,2,1,2,2008,0,4017,2006,1250,625,1,1,1,2,625,0,1,0,0,5,7,0
1173,200500,64,3,0,3,2007,0,18030,1946,3086,0,1,0,1,0,1598,0,1,1,0,6,5,0
1174,239000,78,2,1,4,2006,0,16560,1932,2345,360,1,1,1,2,952,0,1,0,0,8,6,0
1175,285000,18,2,1,4,2007,1,10678,1992,2872,541,1,0,1,2,1683,0,1,0,1,5,8,0
1176,119500,26,1,0,3,2008,0,6951,1984,923,264,1,0,1,1,876,0,1,0,0,5,5,0
1177,115000,84,1,0,3,2009,0,3950,1926,1224,210,1,0,0,1,818,0,1,0,0,8,6,0
1178,154900,89,1,1,3,2009,0,7681,1921,1343,186,1,0,1,1,731,0,1,0,0,6,5,0
1179,93000,56,1,0,3,2006,0,8335,1954,1124,0,1,0,1,0,0,0,1,0,0,5,5,0
1180,250000,20,2,1,4,2006,1,11170,1990,2514,693,1,1,1,2,1216,0,1,0,0,5,7,0
1181,392500,2,2,0,2,2008,0,5587,2008,1652,482,1,0,0,2,1600,1,1,0,1,5,8,0
1182,745000,14,3,1,4,2007,1,15623,1996,4476,813,1,1,1,3,2396,0,1,1,1,5,10,1
1183,120000,90,1,0,2,2006,0,10800,1920,1130,720,1,0,1,2,1120,0,1,0,0,6,5,0
1184,186700,47,1,1,3,2007,1,35133,1963,1572,995,1,0,1,3,1572,0,1,0,0,4,5,0
1185,104900,86,1,0,4,2006,0,9738,1924,1221,392,1,0,1,1,784,0,1,0,0,7,5,0
1186,95000,110,2,0,3,2009,0,10615,1900,1699,420,0,1,1,2,978,0,1,0,0,5,3,1
1187,262000,16,2,0,2,2006,1,12461,1994,1624,757,1,0,1,3,1624,1,1,0,1,5,8,0
1188,195000,8,2,1,3,2009,0,8935,2002,1660,493,1,1,1,2,831,2,1,0,0,5,7,0
1189,189000,11,2,1,3,2010,0,7500,1999,1804,442,1,1,1,2,994,2,1,0,0,5,7,0
1190,168000,49,1,0,3,2007,0,32463,1961,1622,1356,0,0,1,4,1249,0,1,0,0,4,4,0
1191,174000,11,2,1,2,2007,0,2645,1999,1441,492,0,1,1,2,776,0,1,0,0,5,8,0
1192,125000,85,1,0,3,2007,0,9600,1925,1472,250,1,0,0,1,702,2,1,0,0,8,5,0
1193,165000,11,2,0,2,2009,0,4500,1999,1224,402,1,0,0,2,1224,2,1,0,1,5,6,0
1194,158000,41,1,1,4,2010,0,9364,1969,1352,299,1,1,1,1,663,0,1,0,0,7,6,0
1195,176000,5,2,1,3,2008,0,8029,2005,1456,400,1,1,1,2,728,2,1,0,0,5,6,0
1196,219210,4,2,1,4,2006,0,14054,2006,1863,660,1,1,1,3,879,2,1,0,0,5,7,0
1197,144000,94,1,0,3,2006,0,8850,1916,1690,225,1,1,0,1,815,0,1,0,0,6,7,0
1198,178000,9,2,0,3,2009,0,9100,2001,1212,573,1,0,1,2,1212,2,1,0,0,5,7,0
1199,148000,47,1,1,3,2006,0,11235,1963,1382,459,1,0,1,2,1051,0,1,0,0,5,4,0
1200,116050,40,1,0,3,2006,0,9353,1970,864,280,1,0,1,1,864,0,1,0,0,5,4,1
1201,197900,12,2,1,3,2009,0,10400,1998,1779,546,1,1,1,2,866,2,1,0,0,5,7,0
1202,117000,85,1,0,3,2009,0,6000,1925,1348,216,1,0,0,1,884,0,1,0,0,8,5,0
1203,213000,10,2,0,3,2009,0,9750,2000,1630,451,1,0,1,2,1630,2,1,0,0,5,7,0
1204,153500,35,1,1,3,2006,0,10140,1975,1074,495,1,0,1,2,1056,0,1,0,0,6,5,0
1205,271900,20,2,0,3,2009,0,14684,1990,2196,701,1,0,1,3,2158,0,1,0,0,7,7,0
1206,107000,44,1,0,2,2006,0,8900,1966,1056,384,1,0,0,1,1056,0,1,0,0,4,4,0
1207,200000,7,2,0,3,2006,0,9135,2003,1700,544,1,0,1,2,1682,2,1,0,1,5,6,0
1208,140000,48,1,0,3,2008,0,7763,1962,1283,506,1,0,1,2,931,0,1,0,0,7,5,0
1209,290000,4,2,0,3,2006,0,10182,2006,1660,500,1,0,1,2,1660,2,1,0,1,5,8,0
1210,189000,18,2,1,3,2010,0,11218,1992,1845,462,1,1,1,2,1055,0,1,0,0,5,6,0
1211,164000,22,2,0,4,2010,0,12134,1988,1752,492,1,0,1,2,559,0,1,0,1,7,8,0
1212,113000,69,1,0,2,2009,0,9340,1941,672,234,1,0,1,1,672,0,1,0,0,6,4,0
1213,145000,45,0,0,0,2006,0,10246,1965,960,364,1,0,1,1,648,2,1,0,1,9,4,0
1214,134500,48,1,0,3,2006,0,10205,1962,999,300,1,0,1,1,925,0,1,0,0,5,5,0
1215,125000,44,1,0,3,2007,0,7094,1966,894,384,1,0,1,1,894,2,1,0,0,5,5,0
1216,112000,32,2,0,4,2010,0,8930,1978,1902,539,0,0,0,2,0,2,1,0,0,5,6,0
1217,229456,1,2,0,3,2009,0,8640,2009,1314,552,1,0,1,2,1300,1,1,0,1,5,8,0
1218,80500,63,1,0,2,2006,0,6240,1947,912,0,1,0,0,0,0,0,0,0,0,5,4,0
1219,91500,39,1,1,3,2006,0,1680,1971,1218,0,0,1,0,0,672,1,1,0,0,5,6,1
1220,115000,46,1,0,2,2006,0,7800,1964,912,288,1,0,1,1,912,0,1,0,0,5,5,1
1221,134000,42,1,0,3,2008,0,8250,1968,1211,322,1,0,1,1,952,0,1,0,0,5,5,0
1222,143000,61,2,0,3,2007,0,10496,1949,1846,315,1,0,1,1,1040,0,1,0,0,6,6,0
1223,137900,59,2,0,4,2006,0,10680,1951,2136,528,1,0,1,2,2136,0,0,0,0,3,5,0
1224,184000,6,2,1,3,2008,0,15384,2004,1490,388,1,1,1,2,788,2,1,0,1,5,7,0
1225,145000,52,1,0,3,2007,0,10482,1958,1138,264,1,0,1,1,588,2,1,0,1,8,6,0
1226,214000,3,2,1,4,2008,0,14598,2007,1933,668,1,1,1,3,894,2,1,0,0,5,6,0
1227,147000,45,1,0,2,2008,0,8872,1965,912,576,1,0,1,2,912,2,1,0,0,8,5,0
1228,367294,2,1,1,1,2008,1,8769,2008,1702,1052,1,0,1,3,1702,0,1,1,1,5,9,0
1229,127000,50,2,0,4,2008,0,7910,1960,1507,404,1,0,1,1,1075,0,1,0,0,5,5,0
1230,190000,33,2,2,4,2007,0,18890,1977,2620,600,0,0,1,2,1361,0,1,0,1,5,5,0
1231,132500,48,1,0,3,2006,0,7728,1962,1190,540,0,0,1,2,1106,0,1,0,0,6,5,0
1232,101800,48,2,0,2,2007,0,9842,1962,1224,462,0,0,1,2,0,0,1,0,0,5,4,0
1233,142000,51,1,0,3,2010,0,12160,1959,1188,531,1,0,1,2,1188,0,1,0,0,5,5,1
1234,130000,99,1,1,4,2008,0,8525,1911,1964,0,1,1,0,0,940,0,0,0,0,6,5,1
1235,138887,96,1,1,4,2006,0,13132,1914,1784,180,1,1,1,1,747,0,1,0,0,5,5,0
1236,175500,7,2,1,2,2010,1,2628,2003,1626,474,0,1,1,2,764,2,1,0,0,5,7,0
1237,195000,6,2,1,4,2006,0,12393,2004,1948,434,1,1,1,2,847,2,1,0,0,5,7,0
1238,142500,5,1,1,3,2006,0,13072,2005,1141,484,1,0,1,2,1141,2,1,0,0,5,6,1
1239,265900,4,2,0,2,2007,1,9037,2006,1484,472,1,0,1,2,1476,2,1,1,1,5,8,0
1240,224900,7,2,1,3,2008,0,8158,2003,1768,543,1,1,1,2,884,2,1,0,1,5,7,0
1241,248328,3,2,0,3,2007,0,9849,2007,1689,954,1,0,1,3,1689,2,1,0,0,6,7,0
1242,170000,36,2,0,3,2010,0,10625,1974,1173,528,1,0,1,2,1053,0,1,0,1,6,7,0
1243,465000,4,2,1,2,2006,1,13891,2006,2076,850,1,0,1,3,2076,2,1,1,1,5,10,0
1244,230000,81,1,0,3,2006,0,11435,1929,1517,400,1,1,1,2,792,0,1,0,0,7,8,0
1245,178000,26,3,1,3,2007,0,12090,1984,1868,477,1,0,1,2,585,2,1,0,0,7,6,1
1246,186500,5,2,1,3,2006,0,8125,2005,1553,615,1,1,1,2,756,2,1,0,0,5,7,0
1247,169900,34,1,0,3,2010,0,12328,1976,1034,888,1,0,1,3,1012,0,1,0,1,5,6,0
1248,129500,93,1,1,3,2008,0,9600,1917,2058,396,1,1,0,2,735,0,0,0,0,5,6,0
1249,119000,60,1,0,3,2007,0,7200,1950,988,276,1,0,1,1,876,0,1,0,0,7,5,0
1250,244000,42,2,1,3,2010,0,11160,1968,2110,522,1,0,1,2,2110,0,1,1,0,5,7,0
1251,171750,7,2,0,2,2006,1,3136,2003,1405,478,1,0,1,2,1405,2,1,0,0,5,7,0
1252,130000,42,1,0,3,2009,0,9858,1968,874,288,1,0,1,1,864,0,1,0,0,6,5,0
1253,294000,36,2,1,3,2007,1,17542,1974,2167,518,1,1,1,2,1192,1,1,0,0,7,7,0
1254,165400,7,2,1,3,2008,0,6931,2003,1656,397,1,1,1,2,746,2,1,0,0,5,7,0
1255,127500,79,1,0,3,2007,0,6240,1931,1367,560,1,0,0,1,884,0,1,0,0,6,6,0
1256,301500,16,2,0,2,2008,1,14303,1994,1987,691,1,0,1,2,1986,0,1,0,1,5,8,0
1257,99900,88,1,0,2,2009,0,4060,1922,864,0,1,0,1,0,864,0,1,0,0,8,5,0
1258,190000,5,2,0,2,2008,0,9587,2005,1166,400,1,0,1,2,856,2,1,0,1,5,7,0
1259,151000,41,1,1,3,2008,0,9750,1969,1054,460,1,0,1,2,1054,0,1,0,0,8,6,0
1260,181000,11,2,1,3,2009,0,24682,1999,1675,502,1,1,1,2,841,2,1,0,0,5,6,0
1261,128900,54,1,0,2,2009,0,9600,1956,1050,338,1,0,1,1,1050,0,1,0,0,6,5,0
1262,161500,53,1,0,5,2009,0,11250,1957,1788,304,1,0,1,1,1104,0,1,0,0,5,4,0
1263,180500,91,1,0,3,2007,0,13515,1919,1824,520,1,1,1,2,764,0,1,0,0,6,6,0
1264,181000,12,2,0,2,2008,0,4060,1998,1337,511,1,0,0,2,1405,0,1,0,1,5,6,1
1265,183900,11,2,1,3,2006,0,3735,1999,1452,506,1,1,1,2,691,0,1,0,1,5,7,0
1266,122000,100,1,1,4,2007,0,10120,1910,1889,308,0,1,0,1,925,0,0,0,0,4,7,0
1267,378500,2,2,0,3,2010,1,13214,2008,2018,746,1,0,1,3,2002,0,1,1,0,5,9,0
1268,381000,75,3,1,4,2008,0,14100,1935,3447,1014,1,0,1,3,728,0,1,0,0,9,8,0
1269,144000,52,1,1,3,2007,0,11344,1958,1524,315,1,0,1,1,874,0,1,0,0,5,5,0
1270,260000,31,0,1,0,2010,0,23595,1979,1524,586,1,0,1,2,1332,0,1,0,1,6,7,0
1271,185750,42,2,0,3,2009,0,9156,1968,1489,462,1,0,1,2,1489,0,1,0,0,7,6,0
1272,137000,45,1,0,3,2006,0,13526,1965,935,288,1,0,1,1,935,0,1,0,0,6,5,0
1273,177000,51,1,0,2,2008,0,11512,1959,1357,312,1,0,1,1,1019,0,1,1,0,7,6,0
1274,139000,100,2,0,3,2007,0,5362,1910,1250,552,1,0,1,2,661,0,1,0,0,6,5,0
1275,137000,62,2,0,4,2007,0,11345,1948,1920,400,0,1,1,2,928,0,1,0,0,5,5,0
1276,162000,38,1,1,3,2009,0,12936,1972,1395,497,1,1,1,2,723,0,1,0,0,6,6,0
1277,197900,43,1,1,3,2009,0,17871,1967,1724,480,1,0,1,2,1680,0,1,0,0,5,6,0
1278,237000,8,2,1,3,2008,0,9473,2002,2031,577,1,1,1,2,1128,2,1,0,1,5,8,0
1280,227000,8,2,0,3,2009,0,9808,2002,1573,544,1,0,1,2,1573,2,1,0,1,5,7,0
1281,180000,20,2,0,2,2006,1,8049,1990,1339,484,1,0,1,2,1309,0,1,0,0,5,7,0
1282,150500,33,2,0,3,2009,0,8800,1977,1040,484,1,0,1,2,1040,0,1,0,0,7,5,0
1283,139000,39,2,2,4,2010,0,9400,1971,1824,0,0,1,1,0,912,0,1,0,0,5,6,0
1284,169000,91,2,0,4,2010,0,9638,1919,2447,336,1,0,1,1,804,0,1,0,0,7,6,0
1285,132500,71,1,0,4,2009,0,6000,1939,1412,280,1,0,0,1,780,0,1,0,0,6,6,0
1286,143000,47,1,1,3,2010,0,9790,1963,1328,528,1,0,1,2,1328,0,1,0,0,5,6,0
1287,190000,46,2,0,4,2006,0,36500,1964,1582,390,1,0,1,2,1624,0,1,0,0,5,5,0
1288,278000,10,2,0,2,2009,1,5664,2000,1659,499,1,0,1,2,1501,1,1,1,1,5,8,0
1289,281000,4,2,1,3,2006,1,11065,2006,1970,753,1,1,1,3,1085,2,1,1,0,5,8,0
1290,180500,46,1,0,3,2010,0,14112,1964,1152,484,1,0,1,2,1152,0,1,0,1,7,5,0
1291,119500,38,2,1,3,2009,0,1680,1972,1302,264,0,1,0,1,630,1,1,0,0,7,5,0
1292,107500,118,2,0,4,2009,0,6600,1892,2372,432,1,1,0,1,994,0,0,0,0,4,5,0
1293,162900,34,2,1,4,2006,0,10140,1976,1664,528,1,1,1,2,832,0,1,0,1,5,7,0
1294,115000,55,1,0,2,2006,0,8172,1955,864,572,1,0,1,2,864,0,1,0,0,7,5,0
1295,138500,42,1,1,3,2006,0,8400,1968,1052,288,1,0,1,1,1052,0,1,0,0,5,5,0
1296,155000,47,2,0,3,2008,0,8700,1963,1128,525,1,0,1,2,1120,0,1,0,0,6,5,0
1297,140000,5,2,0,2,2006,0,3675,2005,1072,525,1,0,0,2,547,2,1,0,1,5,6,0
1298,160000,2,2,1,3,2008,0,63887,2008,5642,1418,1,1,1,2,6110,0,1,1,1,5,10,0
